X	Y	SchoolName	GradeStart	CountyName	OBJECTID	SchoolNCESCode	Co	AEA	DistrictNCESCode	District	DistrictName	School	SchoolLevel	POBox	MailingStreetAddress	MailingCity	State	ZipCode	PhysicalStreet	PhyscialCity	Administrator	Title	GradeEnd	Phone	Fax	EmailAddress
-93.59280272	41.54918485	Jackson Elementary School	K	Polk	1194	547	77	11	1908970	1737	Des Moines Independent Comm School District	607	4		3825 Indianola Ave	Des Moines	Iowa	50315	3825 Indianola Ave	Des Moines	Cynthia Wissler	Principal	5	(515) 242-8415	(515) 244-2880	cynthia.wissler@dmschools.org
-93.59853032	41.60117016	Hiatt Middle School	6	Polk	1195	516	77	11	1908970	1737	Des Moines Independent Comm School District	245	3		1430 E. University Ave	Des Moines	Iowa	50316	1430 E. University Ave	Des Moines	Deborah Chapman	Principal	8	(515) 242-7774	(515) 266-6390	deborah.chapman@dmschools.org
-93.83356715	41.63743143	Walnut Hills Elementary	PK	Dallas	1196	958	25	11	1930510	6822	Waukee Comm School District	436	4		4240 156th St	Urbandale	Iowa	50323	4240 156th St	Urbandale	Lyndsay Marron	Principal	4	(515) 987-3585	(515) 987-9784	lmarron@waukeeschools.org
-93.79650337	41.63666321	Webster Elementary School	PK	Polk	1197	1413	77	11	1928680	6579	Urbandale Comm School District	455	4		12955 Aurora Avenue	Urbandale	Iowa	50323-2464	12955 Aurora Avenue	Urbandale	Greg Carenza	Principal	5	(515) 331-8600	(515) 331-8604	carenzag@urbandaleschools.com
-93.70482321	41.60759343	Cowles Elementary School	PK	Polk	1198	2011	77	11	1908970	1737	Des Moines Independent Comm School District	463	4		6401 College Ave	Des Moines	Iowa	50324	6401 College Ave	Des Moines	Greg Grylls	Principal	8	(515) 242-7818	(515) 242-7358	gregory.grylls@dmschools.org
-93.71785321	41.60825369	Clive Elementary	PK	Polk	1199	1789	77	11	1930930	6957	West Des Moines Comm School District	418	4		1600 73rd Street	Des Moines	Iowa	50324	1600 73rd Street	Des Moines	Andrea Bocook	Principal	6	(515) 633-5800	(515) 633-5899	bocooka@wdmcs.org
-93.84462267	41.62928284	Shuler Elementary	K	Dallas	1200	2130	25	11	1930510	6822	Waukee Comm School District	454	4		16400 Douglas Parkway	Clive	Iowa	50325	16400 Douglas Parkway	Clive	Karen Allison	Principal	5	(515) 987-8597	(515) 987-1536	kallison@waukeeschools.org
-93.44312521	41.60034817	Spring Creek - 6th Grade	6	Polk	1201	2134	77	11	1926820	6101	Southeast Polk Comm School District	438	4		8031 NE University Ave.	Pleasant Hill	Iowa	50327	8031 NE University Ave.	Pleasant Hill	Scott Bauer	Principal	6	(515) 967-5533	(515) 967-5572	scott.bauer@southeastpolk.org
-93.44572337	41.60036284	Southeast Polk High School	9	Polk	1202	1572	77	11	1926820	6101	Southeast Polk Comm School District	109	1		7945 NE University Ave.	Pleasant Hill	Iowa	50327	7945 NE University Ave.	Pleasant Hill	Stephen Pettit	Principal	12	(515) 967-6631	(515) 967-5117	stephen.pettit@southeastpolk.org
-93.43678281	41.60037321	Southeast Polk Junior High School	7	Polk	1203	1573	77	11	1926820	6101	Southeast Polk Comm School District	209	2		8325 NE University Ave.	Pleasant Hill	Iowa	50327	8325 NE University Ave.	Pleasant Hill	Mike Dailey	Principal	8	(515) 967-5509	(515) 967-1676	Michael.Dailey@southeastpolk.org
-93.19081585	42.98398933	West Fork Elementary at Rockwell	PK	Cerro Gordo	1204	1419	17	7	1925920	5922	West Fork CSD	409	4	PO Box 60	210 S 2nd St	Rockwell	Iowa	50469-0060	210 S 2nd St	Rockwell	Chris Rogne	Principal	4	(641) 822-3233	(641) 822-3273	chris.rogne@westforkschool.org
-93.19081585	42.98398933	West Fork Middle School	5	Cerro Gordo	1205	2101	17	7	1925920	5922	West Fork CSD	209	3	PO Box 60	210 S 2nd St	Rockwell	Iowa	50469-0060	210 S 2nd St	Rockwell	Chris Rogne	Principal	8	(641) 822-3264	(641) 822-3273	chris.rogne@westforkschool.org
-94.07096307	42.26044198	Dayton Center	PK	Webster	1206	2077	94	5	1999019	6096	Southeast Webster Grand Comm School District	409	4	Box 26	104 2nd St. NW	Dayton	Iowa	50530	104 2nd St. NW	Dayton	Daniel Grandfield	Principal	4	(515) 547-2314	(515) 547-2213	d_grandfield@se-webster.k12.ia.us
-93.91454754	42.66689694	Eagle Grove Elementary	PK	Wright	1207	1537	99	5	1909990	1944	Eagle Grove Comm School District	418	4		425 North Fort	Eagle Grove	Iowa	50533	425 North Fort	Eagle Grove	Joseph Erickson	Principal	4	(515) 448-3126	(515) 603-6571	jerickson@eagle-grove.k12.ia.us
-94.22861993	42.7165349	Humboldt Middle School	5	Humboldt	1208	860	46	5	1914370	3060	Humboldt Comm School District	209	3		1400 Wildcat Rd	Humboldt	Iowa	50548	1400 Wildcat Rd	Humboldt	Brenda  Geitzenauer	Principal	8	(515) 332-2812	(515) 332-2023	bgeitzenauer@humboldt.k12.ia.us
-91.90258467	42.67381323	Little Husky Learning Center	PK	Fayette	1209	706	33	1	1921630	4869	Oelwein Comm School District	454	4		"317 8th Ave SE, Suite D"	Oelwein	Iowa	50622	"317 8th Ave SE, Suite D"	Oelwein	Mary Beth Steggall	Principal	K	(319) 283-2302		msteggall@oelwein.k12.ia.us
-92.82512379	42.10553138	GMG Elementary School	PK	Marshall	1210	182	64	7	1900060	2682	GMG Comm School District	409	4		1710 Wallace Avenue	Green Mountain	Iowa	50632-8517	1710 Wallace Avenue	Green Mountain	Chris Frimml	Principal	6	(641) 474-2251	(641) 474-2253	cfrimml@garwin.k12.ia.us
-92.01332254	42.57639255	Triumph Elementary School	K	Buchanan	1211	2017	10	7	1915330	3204	Jesup Comm School District	434	4	PO Box 287	531 Prospect	Jesup	Iowa	50648-0287	1348 145th St	Fairbank	Brian Pottebaum	Principal	8	(319) 827-1700	(319) 827-3905	bpottebaum@jesup.k12.ia.us
-92.49534971	42.72168179	Waverly-Shell Rock Middle School	5	Bremer	1212	2163	9	7	1930540	6840	Waverly-Shell Rock Comm School District	209	3		501 Heritage Way	Waverly	Iowa	50677	501 Heritage Way	Waverly	Roger Wilcox	Principal	8	(319) 352-3632	(319) 352-5199	roger.wilcox@wsr.k12.ia.us
-96.47389275	43.00040309	West Sioux High School	9	Sioux	1213	1821	84	12	1931290	6990	West Sioux Comm School District	109	1		1300 Falcon Drive	Hawarden	Iowa	51023	1300 Falcon Drive	Hawarden	Ryan Kramer	Principal	12	(712) 551-1181	(712) 551-1514	rkramer@w-sioux.k12.ia.us
-96.47389275	43.00040309	West Sioux Middle School	6	Sioux	1214	1822	84	12	1931290	6990	West Sioux Comm School District	209	3		1300 Falcon Drive	Hawarden	Iowa	51023	1300  Falcon Drive	Hawarden	Ryan Kramer	Principal	8	(712) 551-1022	(712) 551-1367	rkramer@w-sioux.k12.ia.us
-96.29521908	42.62558986	Hinton High School	7	Plymouth	1215	844	75	12	1914160	2988	Hinton Comm School District	109	1	PO Box  128	315 W. Grand	Hinton	Iowa	51024	315 W. Grand	Hinton	Betty Wendt	Principal	12	(712) 947-4328	(712) 947-4427	Betty.Wendt@hintonschool.com
-96.29521908	42.62558986	Hinton Middle School	4	Plymouth	1216	845	75	12	1914160	2988	Hinton Comm School District	209	3	PO Box  128	315 W. Grand	Hinton	Iowa	51024	315 W. Grand	Hinton	Brian DeJong	Principal	6	(712) 947-4328	(712) 947-4947	Brian.DeJong@hintonschool.com
-95.96739302	42.58843362	Kingsley-Pierson High School	9	Plymouth	1217	941	75	12	1915750	3348	Kingsley-Pierson Comm School District	109	1	PO Box 520	322 Quest Avenue	Kingsley	Iowa	51028-0520	322 Quest Avenue	Kingsley	Scott Bailey	Principal	12	(712) 378-2861	(712) 378-3729	sbailey@k-pcsd.org
-95.96739302	42.58843362	Kingsley Elementary School	K	Plymouth	1218	940	75	12	1915750	3348	Kingsley-Pierson Comm School District	409	4		322 Quest Avenue	Kingsley	Iowa	51028-0520	322 Quest Avenue	Kingsley	Robert Wiese	Principal	4	(712) 378-2861	(712) 378-3729	rwiese@k-pcsd.org
-96.17479149	42.4772664	Lawton Junior-Senior High School	7	Woodbury	1219	981	97	12	1916440	3555	Lawton-Bronson Comm School District	172	1	PO Box 128	100 Tara Way	Lawton	Iowa	51030	100 Tara Way	Lawton	Rachel Leavitt	Principal	12	(712) 944-5181	(712) 944-5568	leavittr@lb-eagles.org
-95.29646784	42.49803615	Schaller-Crestland Elementary	PK	Sac	1220	1450	81	5	1925380	5823	Schaller-Crestland Comm School District	172	4	P.O. Box 249	300 S Berwick	Schaller	Iowa	51053	300 S Berwick	Schaller	Ellen Pickhinke	Principal	5	(712) 275-4267	(712) 275-4269	epickhinke@rvraptors.org
-95.72006201	42.57545394	River Valley Elementary	PK	Woodbury	1221	657	97	12	1910340	1975	River Valley Comm School District	418	4	PO Box 151	100 South 5th St	Washta	Iowa	51061	100 South 5th St	Washta	Steve  Sauvain	Principal	6	(712) 447-6318	(712) 447-6168	ssauvain@rvwolverines.org
-95.28564477	43.0624427	Clay Central-Everly Elementary At Royal	PK	Clay	1222	2027	21	5	1907470	1218	Clay Central-Everly Comm School District	409	4	PO Box  110	401 Church St	Royal	Iowa	51357-0110	401 Church St	Royal	Dennis McClain	Principal	6	(712) 933-2241	(712) 933-2243	dmcclain@claycentraleverly.org
-94.72896223	42.06139333	Glidden-Ralston Jr-Sr High School	7	Carroll	1223	772	14	11	1912750	2520	Glidden-Ralston Comm School District	172	1	Box 488	602 Idaho	Glidden	Iowa	51443	602 Idaho	Glidden	Dirk Troutman	Principal	12	(712) 659-2205	(712) 659-2248	dtroutman@glidden-ralston.k12.ia.us
-94.72896223	42.06139333	Glidden-Ralston Elementary School	PK	Carroll	1224	771	14	11	1912750	2520	Glidden-Ralston Comm School District	409	4	Box 488	602 Idaho	Glidden	Iowa	51443	602 Idaho	Glidden	Dirk Troutman	Principal	6	(712) 659-3863	(712) 659-2248	dtroutman@glidden-ralston.k12.ia.us
-95.09426493	42.27063972	East Sac County Elementary Wall Lake	PK	Sac	1225	1686	81	5	1929580	6741	East Sac County Comm School District	409	4	PO Box 40	207 Boyer St	Wall Lake	Iowa	51466	207 Boyer St	Wall Lake	Mike Fischer	Principal	4	(712) 664-2627	(712) 664-2607	mfischer@eastsac.k12.ia.us
-95.80877644	41.26901202	College View Elementary	PK	Pottawattamie	1226	2146	78	13	1908220	1476	Council Bluffs Comm School District	427	4		1225 College Road	Council Bluffs	Iowa	51503	1225 College Road	Council Bluffs	Sue Rice	Principal	5	(712) 328-6452	(712) 328-6465	srice@cbcsd.org
-95.67116458	40.88333263	Fremont-Mills Elementary School	PK	Fremont	1227	747	36	13	1912120	2369	Fremont-Mills Comm School District	418	4	PO Box 310	1114 US Hwy 275	Tabor	Iowa	51653-0310	1114 US Hwy 275	Tabor	Allyson Forney	Principal	6	(712) 629-6555	(712) 629-5155	aforney@fmtabor.org
-95.67116458	40.88333263	Fremont-Mills Middle And Senior High School	7	Fremont	1228	745	36	13	1912120	2369	Fremont-Mills Comm School District	172	1	PO Box 310	1114 Hwy 275	Tabor	Iowa	51653-0310	1114 Hwy 275	Tabor	Jeremy Christiansen	Principal	12	(712) 629-2325	(712) 629-5155	jchristiansen@fmtabor.org
-91.01828436	42.30110995	Cascade Junior-Senior High School	7	Dubuque	1229	1825	31	1	1931350	6961	Western Dubuque Comm School District	172	1	P.O. Box 2000	505 Johnson St NW	Cascade	Iowa	52033	505 Johnson St NW	Cascade	Greg VanderLugt	Principal	12	(563) 852-3201	(563) 852-7186	greg.vanderlugt@wdbqschools.org
-91.231074	42.87106148	Clayton Ridge Middle School	5	Clayton	1230	751	22	1	1913350	2763	Clayton Ridge Comm School District	209	3	Box 9	502 West Watson Street	Garnavillo	Iowa	52049-0009	502 West Watson Street	Garnavillo	Shane Wahls	Principal	8	(563) 964-2321	(563) 964-2756	swahls@claytonridge.k12.ia.us
-91.231074	42.87106148	Iowa Virtual Academy	K	Clayton	1231	2206	22	1	1913350	2763	Clayton Ridge Comm School District	509	99	P.O. Box 9	502 W. Watson Street	Garnavillo	Iowa	52049-0009	502 W. Watson Street	Garnavillo	Shane Wahls	Principal	12	(563) 964-2321	(563) 964-2756	swahls@claytonridge.k12.ia.us
-91.86673189	43.18015777	South Winneshiek High School	9	Winneshiek	1232	1565	96	1	1926790	6100	South Winneshiek Comm School District	109	1	PO Box  430	203 W South St	Calmar	Iowa	52132	203 W South St	Calmar	Mary A Recker	Principal	12	(563) 562-3226	(563) 562-3228	mrecker@swinn.k12.ia.us
-91.6199831	42.14946206	Alburnett Senior High School	9	Linn	1233	25	57	10	1903300	99	Alburnett Comm School District	172	1	P. O. Box 400	131 Roosevelt St	Alburnett	Iowa	52202	131 Roosevelt Street	Alburnett	Joshua Henriksen	Principal	12	(319) 842-2263	(319) 842-2398	jhenriksen@alburnettcsd.org
-91.6199831	42.14946206	Alburnett Elementary School	PK	Linn	1234	24	57	10	1903300	99	Alburnett Comm School District	409	4	P. O. Box 400	131 Roosevelt St	Alburnett	Iowa	52202	131 Roosevelt Street	Alburnett	Julies L. Lines	Principal	5	(319) 842-2261	(319) 842-2398	jlines@alburnettcsd.org
-91.6199831	42.14946206	Alburnett Middle School	6	Linn	1235	2193	57	10	1903300	99	Alburnett Comm School District	209	3	P.O. Box 400	131 Roosevelt St	Alburnett	Iowa	52202	131 Roosevelt Street	Alburnett	Joshua Henriksen	Principal	8	(319) 842-2263	(319) 842-2398	jhenriksen@alburnettcsd.org
-92.30481293	42.17170329	Union Middle School	6	Tama	1236	2013	86	7	1900022	6536	Union Comm School District	250	3		505 West	Dysart	Iowa	52224-0159	505 West	Dysart	Mark Albertsen	Principal	8	(319) 476-5100	(319) 476-2385	m_albertsen@union.k12.ia.us
-91.53960342	41.55421267	Hills Elementary School	PK	Johnson	1237	890	52	10	1914700	3141	Iowa City Comm School District	411	4	PO Box  218	301 Main St	Hills	Iowa	52235	301 Main St	Hills	Lisa TeBockhorst	Principal	6	(319) 688-1105	(319) 688-1106	tebockhorst.lisa@iowacityschools.org
-91.61166363	42.07642235	Echo Hill Elementary	PK	Linn	1238	2092	57	10	1917220	3715	Linn-Mar Comm School District	463	4		400 Echo Hill Road	Marion	Iowa	52302	400 Echo Hill Road	Marion	Dan Ludwig	Principal	5	(319) 730-3560	(319) 447-0481	dludwig@linnmar.k12.ia.us
-91.6169563	41.73732993	North Bend Elementary	PK	Johnson	1239	2103	52	10	1907590	1221	Clear Creek Amana Comm School District	427	4	PO Box 350	2230 St Andrews Drive	North Liberty	Iowa	52317	2230 St Andrews Drive	North Liberty	Brenda Parker	Principal	5	(319) 626-3950	(319) 626-3959	brendaparker@ccaschools.org
-91.83895406	41.46615334	Mid-Prairie High School	9	Washington	1240	1131	92	10	1919140	4271	Mid-Prairie Comm School District	109	1	PO Box 150	1634 Highway 22 E	Wellman	Iowa	52356-0150	1634 Highway 22 E	Wellman	James Cayton	Principal	12	(319) 646-6091	(319) 646-6097	jcayton@mphawks.org
-91.35002531	41.67453962	West Branch Middle School	5	Cedar	1241	1773	16	10	1930750	6930	West Branch Comm School District	209	3		225 N Maple	West Branch	Iowa	52358-0637	225 N Maple	West Branch	Sara Oswald	Principal	8	(319) 643-5324	(319) 643-5447	soswald@west-branch.k12.ia.us
-91.34873803	41.67426643	Hoover Elementary School	PK	Cedar	1242	1771	16	10	1930750	6930	West Branch Comm School District	409	4		148 N Oliphant	West Branch	Iowa	52358-0637	148 N Oliphant	West Branch	Jess Burger	Principal	4	(319) 643-7211	(319) 643-7228	jburger@west-branch.k12.ia.us
-91.71322347	42.03937303	Viola Gibson Elementary School	PK	Linn	1243	731	57	10	1906540	1053	Cedar Rapids Comm School District	636	4		6101 Gibson Dr NE	Cedar Rapids	Iowa	52411	6101 Gibson DR NE	Cedar Rapids	Shannon Kehoe	Principal	5	(319) 558-2920	(319) 393-0412	skehoe@cr.k12.ia.us
-92.09001076	40.83388145	Van Buren Elementary School	PK	Van Buren	1244	1667	89	15	1928980	6592	Van Buren Comm School District	418	4		14574 Jefferson St	Douds	Iowa	52551	14574 Jefferson St.	Douds	Bret Moews	Principal	6	(641) 936-4321	(641) 936-4619	bret.moews@van-burencsd.org
-92.62681445	41.16134943	Eddyville-Blakesburg- Fremont Jr/Sr High	7	Wapello	1245	668	90	15	1904950	657	Eddyville-Blakesburg- Fremont CSD	172	1		1301 Berdan St	Eddyville	Iowa	52553	1301 Berdan St	Eddyville	Donna Keesling	Principal	12	(641) 969-4288	(641) 969-4574	donna.keesling@rocketsk12.org
-91.13665066	40.79420924	Edward Stone Middle School	6	Des Moines	1246	186	29	15	1905790	882	Burlington Comm School District	208	3		3000 Mason Rd.	Burlington	Iowa	52601	3000 Mason Rd.	Burlington	Brian Johnson	Principal	8	(319) 752-4393	(319) 752-7437	brian.johnson@bcsds.org
-91.5210329	40.57747464	Central Lee Middle School	6	Lee	1247	303	56	15	1906930	1079	Central Lee Comm School District	209	3		2642 Highway 218	Donnellson	Iowa	52625	2642 Highway 218	Donnellson	Kimberly Ensminger	Principal	8	(319) 835-9510	(319) 835-3910	kensminger@centrallee.org
-91.5210329	40.57747464	Central Lee High School	9	Lee	1248	302	56	15	1906930	1079	Central Lee Comm School District	109	1		2642 Highway 218	Donnellson	Iowa	52625	2642 Highway 218	Donnellson	Nicole Herdrich	Principal	12	(319) 835-9510	(319) 835-5709	nherdrich@@centrallee.org
-91.5210329	40.57747464	Central Lee Elementary School	PK	Lee	1249	305	56	15	1906930	1079	Central Lee Comm School District	427	4		2642 Highway 218	Donnellson	Iowa	52625	2642 Highway 218	Donnellson	Heather Fuger	Principal	5	(319) 835-9510	(319) 835-3910	hfuger@centrallee.org
-91.25114458	41.09585827	Morning Sun Elementary School	PK	Louisa	1250	1161	58	15	1919770	4509	Morning Sun Comm School District	409	4	PO Box  129	311 Division St	Morning Sun	Iowa	52640	311 Division Street	Morning Sun	Mike Peterson	Principal	6	(319) 868-7701	(319) 868-7703	mike.peterson@mscsd.org
-90.75879412	41.82392018	Calamus-Wheatland Elem Attendance Center	PK	Clinton	1251	204	23	9	1906000	918	Calamus-Wheatland Comm School District	409	4	PO Box  158	80 S 2nd St	Calamus	Iowa	52729	80 S 2nd St	Calamus	Lonnie Luepker	Principal	6	(563) 246-2221	(563) 246-2680	lluepker@cal-wheat.net
-91.42569343	41.48487293	Lone Tree Elementary School	PK	Johnson	1252	1018	52	10	1917550	3816	Lone Tree Comm School District	409	4	P.O. Box 520	303 S Devoe St	Lone Tree	Iowa	52755	303 S Devoe St	Lone Tree	Amber Jacque	Principal	5	(319) 629-4213	(319) 629-4324	ajacque@lone-tree.k12.ia.us
-91.42569343	41.48487293	Lone Tree Junior-Senior High School	6	Johnson	1253	1019	52	10	1917550	3816	Lone Tree Comm School District	172	1	P.O. Box 520	303 S Devoe St	Lone Tree	Iowa	52755	303 S Devoe St	Lone Tree	Regan Stone	Principal	12	(319) 629-4610	(319) 629-4324	rstone@lone-tree.k12.ia.us
-90.5850737	41.69870304	Alan Shepard Elementary School	PK	Scott	1254	1251	82	9	1920940	4784	North Scott Comm School District	427	4		220 West Grove St.	Long Grove	Iowa	52756	220 West Grove St.	Long Grove	Sherri Marceau	Principal	6	(563) 285-8041	(563) 285-6172	sherri.marceau@north-scott.k12.ia.us
-90.54932305	41.53051779	Children's Village At Hoover	PK	Scott	1255	471	82	9	1908580	1611	Davenport Comm School District	472	4		1002 Spring Street	Davenport	Iowa	52802	1002 Spring Street	Davenport	Tammy Conrad	Principal	PK	(563) 322-7649	(563) 322-6608	conradt@davenportschools.org
-93.61025024	41.77680332	North Polk High School	9	Polk	1256	1248	77	11	1920910	4779	North Polk Comm School District	172	1		13930 NE 6th St	Alleman	Iowa	50007	13930 NE 6th St	Alleman	Derrick Joel	Principal	12	(515) 984-3400	(515) 685-2004	derrick.joel@northpolk.org
-93.60406953	41.71906219	Ankeny High School	10	Polk	1257	71	77	11	1903690	261	Ankeny Comm School District	109	1		1155 SW Cherry St	Ankeny	Iowa	50023	1155 SW Cherry St	Ankeny	Jeff  Hawkins	Principal	12	(515) 965-9630	(515) 964-2975	jeff.hawkins@ankenyschools.org
-93.60377215	41.72192167	Southview Middle School	8	Polk	1258	2186	77	11	1903690	261	Ankeny Comm School District	227	3		1020 SW Cherry St	Ankeny	Iowa	50023	1020 SW Cherry St	Ankeny	Dan Meyer	Principal	9	(515) 965-9635	(515) 965-9223	dan.meyer@ankenyschools.org
-93.7983802	41.70938835	North Ridge Elementary	PK	Dallas	1259	2099	25	11	1908520	1576	Dallas Center-Grimes Comm School District	418	4	PO Box 770	400 NW 27th St	Grimes	Iowa	50111	400 NW 27th St	Grimes	April Heitland	Principal	4	(515) 986-5674	(515) 986-5376	aheitland@dc-grimes.k12.ia.us
-93.27276856	42.53488118	Iowa Falls - Alden High School	9	Hardin	1260	904	42	7	1914730	3150	Iowa Falls Comm School District	109	1		1903 North Taylor	Iowa Falls	Iowa	50126	1903 North Taylor	Iowa Falls	Clyde Tarrence	Principal	12	(641) 648-6440	(641) 648-3222	ctarrence@ifacadets.net
-93.49620994	41.2050261	Southeast Warren Jr-Sr High School	7	Warren	1261	1576	91	11	1926850	6094	Southeast Warren Comm School District	109	1	PO Box 19	16331 Tyler St	Liberty Center	Iowa	50145	16331 Tyler St	Liberty Center	Delane Galvin	Principal	12	(641) 466-3331	(641) 466-3525	delane.galvin@se-warren.k12.ia.us
-93.73903534	41.37490114	Martensdale-St Marys Jr-Sr High School	7	Warren	1262	1097	91	11	1918750	4122	Martensdale-St Marys Comm School District	172	1	Box 350	390 Burlington	Martensdale	Iowa	50160	390 Burlington	Martensdale	Josh Moser	Principal	12	(641) 764-2486	(641) 764-2100	josh_moser@mstm.us
